ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
86.3345758,-2.6828404,0.2494,0.2502,-0.0898,14.685,0.082,13.2,1.846E+00,14.397,0.195,5.6,4.938E-01,1,0,0000,AB,10,57090.71387116,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.287693,10.926212
86.3344688,-2.6828210,0.2322,0.2558,-0.0543,14.571,0.083,13.0,1.593E+00,14.791,0.437,2.5,6.602E-01,1,0,0000,AC,10,56923.10162197,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.288336,9.460558
86.3345670,-2.6828370,0.2430,0.2820,-0.0639,14.800,0.091,12.0,1.061E+00,14.535,0.277,3.9,9.485E-01,1,0,0000,AB,10,59110.95413411,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.293749,10.801115
86.3346521,-2.6828535,0.3123,0.3590,-0.0846,14.718,0.103,10.5,1.187E+00,15.088,0.383,2.8,5.419E-01,1,0,0000,AC,10,57813.64824531,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.295927,11.968896
86.3346209,-2.6828461,0.2650,0.2559,-0.0166,14.544,0.102,10.7,1.033E+00,14.398,0.216,5.0,6.369E-01,1,0,0000,AB,10,58015.47959704,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.299155,11.537156
86.3346365,-2.6828487,0.4148,0.2966,0.1696,14.600,0.157,6.9,7.672E-01,13.959,0.224,4.8,8.398E-01,1,0,0000,BB,10,59632.82462983,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.301310,11.749983
86.3346032,-2.6828412,0.2523,0.2539,-0.0805,14.682,0.079,13.7,1.555E+00,15.150,0.389,2.8,5.564E-01,1,0,0000,AC,10,57090.58258568,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.303850,11.290463
86.3345049,-2.6828225,0.3069,0.3064,-0.1042,14.891,0.096,11.3,5.962E-01,15.027,0.383,2.8,5.850E-01,1,0,0000,AC,10,57449.40445609,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.304891,9.943265
86.3347101,-2.6828630,0.2640,0.2789,-0.1080,14.724,0.086,12.6,1.768E+00,14.719,0.292,3.7,6.946E-01,1,0,0000,AB,5,59111.14972484,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.307180,12.759192
86.3344444,-2.6828110,0.2820,0.2995,-0.0980,14.886,0.117,9.3,9.265E-01,14.585,0.227,4.8,1.044E+00,1,0,0000,BB,10,57449.33887689,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.309703,9.114501
86.3345040,-2.6828205,0.2773,0.2596,-0.0939,14.623,0.083,13.1,1.707E+00,14.705,0.280,3.9,8.319E-01,1,0,0000,AB,5,58379.50401219,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.311424,9.926684
86.3346365,-2.6828449,0.2978,0.3408,0.1153,14.878,0.121,9.0,9.324E-01,14.639,0.248,4.4,6.776E-01,1,0,0000,BB,10,58379.63542480,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.314703,11.739560
86.3346184,-2.6828407,0.2561,0.3031,-0.0678,14.933,0.098,11.0,9.152E-01,14.591,0.227,4.8,1.266E+00,1,0,0000,AB,10,57449.07681479,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.316410,11.489660
86.3345799,-2.6828319,0.2622,0.2568,-0.1051,14.604,0.080,13.5,1.070E+00,15.082,0.398,2.7,5.230E-01,1,0,0000,AC,5,59474.94564118,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.320535,10.958660
86.3376398,-2.6852275,0.6514,0.7268,-0.2203,15.970,0.216,5.0,1.362E+00,15.506,null,0.3,7.038E-01,1,0,0000,BU,10,58537.09144167,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.324236,65.244493
86.3346341,-2.6828411,0.3247,0.3384,0.0885,14.724,0.105,10.3,9.312E-01,14.807,0.287,3.8,7.804E-01,1,0,0000,AB,10,59111.41178590,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.326345,11.697566
86.3375032,-2.6849472,0.7967,0.7823,-0.2007,15.883,0.228,4.8,6.060E-01,15.290,null,0.4,8.744E-01,1,0,0000,BU,10,59633.15112538,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.341796,61.050335
86.3374739,-2.6848907,0.7590,0.7697,-0.3096,15.955,0.225,4.8,9.318E-01,14.944,null,0.3,5.655E-01,1,0,0000,BU,10,56922.83854172,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.349760,60.195576
86.3345367,-2.6828152,0.2516,0.3036,-0.1109,14.805,0.101,10.8,7.706E-01,14.995,0.382,2.8,5.883E-01,1,0,0000,AC,10,58170.25100490,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.350902,10.346738
86.3346548,-2.6828379,0.3224,0.2675,-0.0574,14.784,0.093,11.7,1.320E+00,14.217,0.185,5.9,7.561E-01,1,0,0000,AB,10,57813.45176218,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.352880,11.960879
86.3346733,-2.6828407,0.2969,0.3044,-0.1047,14.921,0.096,11.3,8.720E-01,15.133,0.396,2.7,8.944E-01,1,0,0000,AC,10,57090.38559384,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.356953,12.211493
86.3344933,-2.6828017,0.2308,0.2582,-0.1058,14.571,0.078,13.9,1.140E+00,15.050,0.403,2.7,4.398E-01,1,0,0000,AC,10,59842.46240189,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.371538,9.741921
86.3378497,-2.6857316,0.8059,1.0184,-0.2714,15.987,0.288,3.8,7.952E-01,14.617,null,0.6,7.880E-01,1,0,0000,BU,10,59268.88631524,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.375708,72.583396
86.3345148,-2.6828038,0.2436,0.2784,-0.1281,14.746,0.083,13.1,1.716E+00,14.513,0.201,5.4,1.060E+00,1,0,0000,AB,10,58901.97428995,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.377364,10.030609
86.3342488,-2.6827653,0.2712,0.3198,-0.0300,14.434,0.130,8.4,2.017E+00,14.144,0.187,5.8,1.285E+00,1,0,0000,BB,10,56922.77270799,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.377616,6.428737
86.3345205,-2.6828045,0.3232,0.3721,-0.1204,14.821,0.107,10.2,8.805E-01,14.687,0.374,2.9,7.288E-01,1,0,0000,AC,0,59269.01696412,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.378467,10.107445
86.3344131,-2.6827857,0.3802,0.5141,0.0573,14.792,0.228,4.8,8.907E-01,14.219,0.216,5.0,1.305E+00,1,0,0000,BB,10,59266.27168314,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.382316,8.646801
86.3345189,-2.6828027,0.3069,0.2772,-0.1495,14.671,0.099,10.9,6.391E-01,14.630,0.268,4.1,6.118E-01,1,0,0000,AB,10,58537.94193337,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.383838,10.082113
86.3298841,-2.6888051,1.1116,1.3242,-0.4735,16.534,null,0.1,6.100E-01,14.388,0.434,2.5,6.116E-01,1,0,0000,UC,10,59475.79523854,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.395797,245.181209
86.3346330,-2.6828202,0.2505,0.2650,-0.0628,14.571,0.099,11.0,1.396E+00,14.377,0.248,4.4,6.191E-01,1,0,0000,AB,5,59475.27238987,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.399233,11.626396
86.3345162,-2.6827974,0.2154,0.2927,-0.0744,14.584,0.085,12.8,6.735E-01,14.813,0.277,3.9,6.660E-01,1,0,0000,AB,10,58170.97085182,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.400929,10.034123
86.3345211,-2.6827939,0.3334,0.4166,-0.2293,14.714,0.157,6.9,4.468E-01,14.205,0.177,6.1,5.236E-01,1,0,0000,BB,10,58537.22221792,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.416414,10.090450
86.3367383,-2.6900999,0.6422,0.7602,-0.3558,16.145,0.342,3.2,7.724E-01,14.347,0.301,3.6,6.472E-01,1,0,0000,BB,10,57449.66664546,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.416620,136.181479
86.3344278,-2.6827746,0.2130,0.2479,-0.0769,14.509,0.073,14.9,1.695E+00,14.753,0.256,4.2,4.195E-01,1,0,0000,AB,10,57089.72878449,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.429839,8.818554
86.3345560,-2.6827949,0.2719,0.2931,0.0282,14.710,0.102,10.6,7.548E-01,15.150,0.383,2.8,6.525E-01,1,0,0000,AC,10,57284.92804530,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.435358,10.551453
86.3376531,-2.6851813,0.8205,0.7916,-0.1381,16.000,0.253,4.3,5.011E-01,14.681,null,1.7,5.617E-01,1,0,0000,BU,10,57090.31988743,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.437870,64.758268
86.3345147,-2.6827867,0.2968,0.3081,-0.0228,14.554,0.105,10.3,7.332E-01,14.575,0.335,3.2,5.743E-01,1,0,0000,AB,10,59839.13646539,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.437925,9.989501
86.3345513,-2.6827900,0.2362,0.2992,-0.1172,14.630,0.090,12.1,1.099E+00,14.808,0.312,3.5,9.635E-01,1,0,0000,AB,10,59265.55209529,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.449617,10.477854
86.3346014,-2.6827955,0.3310,0.3462,-0.1502,14.831,0.116,9.3,8.455E-01,15.037,0.486,2.2,8.146E-01,1,0,0000,BC,10,58537.35312159,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.463967,11.147602
86.3376462,-2.6851458,0.6213,0.6795,-0.0298,16.138,0.253,4.3,3.480E-01,14.722,0.306,3.6,1.971E-01,1,0,0000,BB,10,58170.64371809,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.470440,64.290954
86.3343705,-2.6827506,0.3567,0.3606,0.1468,14.574,0.141,7.7,1.418E+00,15.073,0.382,2.8,8.976E-01,1,0,0000,BC,0,59269.54006940,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.485147,8.016122
86.3378637,-2.6856744,0.5816,0.6466,-0.1894,15.800,0.192,5.7,1.967E+00,15.377,null,0.5,5.915E-01,1,0,0000,BU,10,57449.33887689,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.486443,71.912212
86.3345737,-2.6827781,0.2898,0.2624,-0.1102,14.519,0.081,13.3,6.510E-01,14.456,0.394,2.8,5.252E-01,1,0,0000,AC,10,57818.62526837,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.506556,10.741739
86.3375202,-2.6848759,0.7161,0.8257,-0.3380,15.946,0.232,4.7,8.866E-01,15.667,null,-0.3,1.008E+00,1,0,0000,BU,10,58170.77449514,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.520760,60.330406
86.3344755,-2.6827530,0.2808,0.2852,-0.0991,14.772,0.087,12.5,1.540E+00,14.959,0.403,2.7,7.408E-01,1,0,0000,AC,5,58537.61480154,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.533775,9.399804
86.3345536,-2.6827641,0.2425,0.2593,-0.0742,14.629,0.086,12.6,1.007E+00,14.289,0.186,5.8,2.814E-01,1,0,0000,AB,10,59475.59926579,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.542809,10.445329
86.3345174,-2.6827560,0.2948,0.2862,-0.0958,14.874,0.096,11.3,8.056E-01,14.796,0.256,4.2,1.197E+00,1,0,0000,AB,10,59633.67372108,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.548457,9.954091
86.3344812,-2.6827469,0.2475,0.2584,0.0346,14.662,0.084,13.0,9.721E-01,14.702,0.253,4.3,7.338E-01,1,0,0000,AB,10,56922.50962774,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.558797,9.461066
86.3345544,-2.6827578,0.1945,0.3451,-0.0768,14.447,0.090,12.1,1.536E+00,14.299,0.267,4.1,8.248E-01,1,0,0000,AB,10,56724.80182568,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.565635,10.440608
86.3347707,-2.6828032,0.2889,0.2951,-0.0631,14.825,0.096,11.3,1.320E+00,14.838,0.296,3.7,8.266E-01,1,0,0000,AB,10,58015.34869362,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.566148,13.366514
86.3294419,-2.6868617,0.7718,1.0460,0.1152,15.940,0.360,3.0,1.136E+00,14.875,null,1.4,8.994E-01,1,0,0000,CU,10,58744.37319197,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.573184,271.964498
86.3345261,-2.6827486,0.2736,0.2706,-0.0995,14.648,0.085,12.8,7.948E-01,14.666,0.283,3.8,8.195E-01,1,0,0000,AB,10,58743.78438213,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.580126,10.050477
86.3345314,-2.6827492,0.3743,0.3574,-0.1221,14.742,0.144,7.6,7.093E-01,15.062,0.369,2.9,5.494E-01,1,0,0000,BC,10,58901.97441727,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.581337,10.120872
86.3345328,-2.6827492,0.2629,0.3496,-0.0468,14.787,0.118,9.2,8.676E-01,14.847,0.308,3.5,5.320E-01,1,0,0000,BB,10,59110.95400675,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.582222,10.139095
86.3346878,-2.6827785,0.3250,0.3525,-0.1447,14.803,0.101,10.7,5.968E-01,14.332,null,1.8,5.699E-01,1,0,0000,AU,0,59268.82086346,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.586836,12.224724
86.3345777,-2.6827556,0.2467,0.2745,-0.0838,14.839,0.088,12.3,8.986E-01,14.562,0.330,3.3,4.572E-01,1,0,0000,AB,10,58170.11959117,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.588818,10.738193
86.3347782,-2.6827974,0.3687,0.3828,-0.1629,14.724,0.133,8.2,6.553E-01,14.837,0.337,3.2,7.096E-01,1,0,0000,BB,5,59842.98410551,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.592711,13.445196
86.3378498,-2.6855420,0.9803,1.2145,-0.2973,16.636,0.411,2.6,5.949E-01,15.425,0.464,2.3,7.243E-01,1,0,0000,CC,10,58537.81102966,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.593956,70.190193
86.3380918,-2.6866219,0.8174,0.6651,-0.2865,16.062,0.267,4.1,1.261E+00,14.929,0.404,2.7,3.916E-01,1,0,0000,BC,10,57449.27342505,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.604052,84.863056
86.3315232,-2.6832925,1.1938,1.9174,-0.6363,16.414,0.422,2.6,9.065E-01,15.074,null,0.5,5.261E-01,1,0,0000,CU,10,58380.48553236,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.632806,328.879682
86.3373317,-2.6845128,1.2651,1.0818,-0.4148,16.318,0.345,3.1,7.269E-01,15.233,null,0.6,1.129E+00,1,0,0000,BU,5,59475.92601443,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.648145,54.935187
86.3375588,-2.6848607,0.8673,0.9381,0.1438,16.582,0.375,2.9,6.684E-01,14.482,0.473,2.3,7.617E-01,1,0,0000,CC,10,59265.68338127,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.668469,60.407797
86.3376828,-2.6850771,0.7332,0.7955,-0.3492,15.874,0.228,4.8,5.507E-01,15.533,null,-0.7,8.669E-01,1,0,0000,BU,10,56731.25505266,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.697190,63.685974
86.3344897,-2.6827056,0.3976,0.4086,-0.1065,15.199,0.129,8.4,1.002E+00,14.821,0.394,2.8,9.990E-01,1,0,0000,BC,5,59111.28101003,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.710480,9.481894
86.3344480,-2.6826987,0.2824,0.3250,-0.1639,14.628,0.097,11.2,9.407E-01,14.204,0.274,4.0,4.081E-01,1,0,0000,AB,10,59475.79523854,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.711013,8.927568
86.3345213,-2.6827089,0.2743,0.2991,-0.0323,14.709,0.090,12.1,6.852E-01,14.526,0.413,2.6,8.126E-01,1,0,0000,AC,10,57648.95871120,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.717896,9.897602
86.3376750,-2.6850478,0.4703,0.5998,-0.0928,15.525,0.193,5.6,2.259E+00,14.783,null,1.7,8.292E-01,1,0,0000,BU,10,57648.89325929,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.719170,63.296019
86.3344808,-2.6827004,0.3487,0.4204,-0.0474,14.924,0.137,8.0,5.223E-01,14.689,0.316,3.4,5.733E-01,1,0,0000,BB,10,58744.50396788,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.723711,9.355627
86.3376106,-2.6849218,0.6286,0.6526,-0.1053,15.801,0.235,4.6,8.252E-01,15.372,null,-0.2,1.001E+00,1,0,0000,BU,10,58901.45067580,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.724376,61.439969
86.3346327,-2.6827267,0.2755,0.3110,-0.1383,14.800,0.100,10.9,7.592E-01,14.449,0.231,4.7,5.392E-01,1,0,0000,AB,10,56731.38672003,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.728860,11.375444
86.3345667,-2.6827074,0.3071,0.3275,-0.0921,14.918,0.107,10.2,5.936E-01,14.700,0.276,3.9,5.757E-01,1,0,0000,AB,10,58015.80685541,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.752090,10.479234
86.3378737,-2.6854775,0.5528,0.5842,-0.1882,15.622,0.200,5.4,1.205E+00,14.805,null,1.1,1.027E+00,1,0,0000,BU,10,57449.20784588,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.754647,69.501624
86.3379147,-2.6884487,1.4063,1.6031,-0.6879,16.763,0.488,2.2,7.776E-01,14.750,null,0.9,4.421E-01,1,0,0000,CU,10,57284.46899128,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.778772,109.162451
86.3293883,-2.6872609,0.9497,0.6938,-0.1922,15.986,0.359,3.0,7.359E-01,14.902,0.347,3.1,5.177E-01,1,0,0000,CB,10,58171.10188359,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.782643,266.719070
86.3377304,-2.6851183,0.9138,0.9055,-0.2430,16.168,0.275,3.9,8.445E-01,14.915,null,0.7,7.869E-01,1,0,0000,BU,10,59475.59926579,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.786257,64.443939
86.3348513,-2.6827585,0.4345,0.3479,0.0152,14.826,0.153,7.1,1.003E+00,14.353,0.222,4.9,6.559E-01,1,0,0000,BB,10,57648.56574512,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.791611,14.254704
86.3345122,-2.6826826,0.2263,0.2667,-0.1006,14.593,0.080,13.6,5.407E-01,14.794,null,0.8,3.983E-01,1,0,0000,AU,10,59268.42866232,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.805616,9.721747
86.3346130,-2.6826981,0.2521,0.2599,-0.0810,14.661,0.079,13.8,2.057E+00,14.741,0.276,3.9,5.588E-01,1,0,0000,AB,10,57449.66664546,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.816079,11.050282
86.3377203,-2.6850759,1.0963,1.0433,-0.4741,16.221,0.319,3.4,1.689E+00,14.948,null,1.0,8.743E-01,1,0,0000,BU,10,58015.67595203,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.820082,63.888452
86.3377643,-2.6851539,0.6727,0.6496,-0.2323,15.977,0.250,4.3,6.951E-01,14.733,0.308,3.5,5.086E-01,1,0,0000,BB,10,56922.11500744,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.841841,65.052325
86.3294466,-2.6878570,1.4309,1.4410,-0.5889,15.639,null,1.9,4.404E-01,14.843,null,1.5,1.476E+00,1,0,0000,UU,10,57284.33770566,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.843315,258.903533
86.3346358,-2.6826945,0.3610,0.3822,0.0479,15.029,0.130,8.4,7.822E-01,14.856,0.273,4.0,1.313E+00,1,0,0000,BB,10,58171.23278796,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.844706,11.332287
86.3376575,-2.6849329,0.8284,0.7735,-0.1293,16.013,0.262,4.1,6.749E-01,14.477,null,1.6,5.809E-01,1,0,0000,BU,10,57089.86019733,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.853826,61.858215
86.3311501,-2.6834668,0.6045,0.7394,-0.3178,15.704,0.306,3.5,9.365E-01,15.026,0.394,2.8,1.161E+00,1,0,0000,BC,10,59475.46848999,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.857613,323.550198
86.3295207,-2.6882285,1.0469,1.1020,-0.4962,16.385,0.405,2.7,1.515E+00,15.571,null,-1.3,1.287E+00,1,0,0000,CU,10,59110.95413411,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.897818,253.982775
86.3377091,-2.6850046,0.5399,0.6406,0.1459,15.828,0.209,5.2,7.631E-01,14.820,0.307,3.5,6.886E-01,1,0,0000,BB,10,56731.51851469,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.898825,62.993927
86.3374324,-2.6845343,0.5123,0.6214,-0.2477,15.665,0.179,6.1,1.431E+00,15.580,0.535,2.0,7.916E-01,1,0,0000,BC,10,58170.70917030,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.902391,55.913054
